분기,oil_g,trd_g,d_rrate,rfx_g,lab_g
1990Q3,50.003099152202736,3.5013374093545213,0.4166913552254865,0.9518837861553386,0.9258111313622929
1990Q4,20.593422684892147,5.822772680139554,1.8894980967769448,0.4836157816825448,0.7937745054933376
1991Q1,-44.82212335634736,-4.534407388142414,-0.7780744140951121,-2.0689206373609714,1.1395917389305166
1991Q2,-9.524586285035364,12.672756387872576,1.3330650118369007,-1.0247583716172848,0.5040223238468762
1991Q3,5.388102926854588,-1.4735095917147945,-0.2381936344857358,-0.0044956283382191,0.6286242221862826
1991Q4,3.3940654871814413,7.664622923363851,0.1178859060231332,2.2516266698231924,0.8786698047624029
1992Q1,-13.67533510693324,-5.856702140503067,0.7425473004517613,0.7310771913529024,0.6094694228066075
1992Q2,10.78277518439461,5.119313357371569,-0.3255975184100848,1.012767073490739,0.2383756617210002
1992Q3,0.4658135190345636,-6.373529126496624,-0.2965577775806025,0.2829713624545427,0.07462081277620969
1992Q4,-4.480640862647256,4.354984593697742,-0.915179173558924,0.5296208121933432,0.5263395632173858
1993Q1,-5.274694912174427,-3.5133704692973837,-1.2677092846580005,0.279329383404292,0.7267007688845315
1993Q2,0.3288274793409762,6.520876244952456,-0.7503198714433035,-0.5437722353269336,0.8192449656221077
1993Q3,-10.246686045216258,-1.073581514459443,2.092379564757258,0.686762398082319,0.5494673301177436
1993Q4,-8.317956832820084,6.602551025914938,-1.798025502983113,-0.1198621427565882,0.650610778740033
1994Q1,-8.306659869861344,-0.3075551806716259,-1.6994436957804808,-1.977617922722441,0.9139645401334601
1994Q2,13.941953524974515,10.202626687974758,0.903976286073993,-0.9843077286593171,0.4204455058415291
1994Q3,4.484874550578155,0.2956594009674074,-0.2731277089378352,-1.3851965901761965,0.4822578256489176
1994Q4,-1.5600316379549284,10.519947209519476,1.8582867272655923,-0.3379095157260536,1.201638306131156
1995Q1,2.114159317486086,-0.1611863662973167,2.1683170833077057,-1.9702163794074856,0.7100233243211402
1995Q2,6.937435255893565,10.204805050015151,-0.3799576338550423,-3.593494084653681,0.5075962637378831
1995Q3,-11.00565634147399,-1.630111725655814,-0.3915793068138526,-0.0500302501148297,0.6430526939921606
1995Q4,4.521111492446295,8.081687775637558,-2.045443617135289,0.5375228094415263,0.5823512379819618
1996Q1,9.011722337676131,-0.843423932164189,-0.2751181541171865,0.7977356839029781,0.6012775137697759
1996Q2,4.921753286690622,5.466866838461248,-0.9007105189903335,-0.1727808914744777,0.6423117326050235
1996Q3,6.9323244754784685,-1.2134877188642257,0.7701781589590517,3.3083019517683,0.5832501948185835
1996Q4,11.992464834759751,9.9781728320381,0.1210656719125156,2.069468680509434,0.3892428044026224
1997Q1,-10.70907559636467,-7.881906434714336,0.4449585127716498,3.2300598322314578,0.360598514514512
1997Q2,-15.94121883348607,7.917735886907007,0.4333173049912515,2.266395808388655,0.996440415512894
1997Q3,2.480068759452969,-3.1662033438933257,0.062916001897495,0.2559230806020274,0.4643202294447075
1997Q4,1.2529249279836563,0.6633523495633842,3.7805068934512422,23.81039018572837,-0.37071957211981676
1998Q1,-28.30680447451801,-22.52884885545265,-0.1491967784503867,28.27208380598467,-1.9782647353427762
1998Q2,-5.48281864206821,5.505156067249706,-2.4004102806034204,-13.877287487736467,-0.42482710118323885
1998Q3,-7.157904138603088,-5.881630715740815,-3.542684230676945,-4.553443075218944,0.7099373323328624
1998Q4,-10.646241132748724,12.901810550645989,-2.499259116539424,-3.705025370867432,0.6754989680004438
1999Q1,0.978510401995436,1.8368821092284549,4.294661775093816,-6.2662159342679935,0.925449841406648
1999Q2,31.374834620842584,12.77270818172278,-0.2374081059563115,0.1872318683115104,1.2994149762315919
1999Q3,28.76820724517808,-0.181397984145315,1.5851014909140249,1.030431925831632,1.135865123320734
1999Q4,15.280991816636469,11.61026585439684,-0.768225562250727,-2.344580873850166,1.9122087906609408
2000Q1,11.436908768973586,0.374766210023969,-0.041646618502769,-3.810080867487997,0.0557853394660412
2000Q2,-0.5959789182551134,4.906721085357013,0.1175141257284462,0.4078190325648378,0.741373263045908
2000Q3,13.623632377460648,0.7490671729157405,-2.2180555967348488,-0.6264818769253111,1.1573730059236451
2000Q4,-3.146128458053443,1.795450250065267,-0.181574553802414,4.3981591836941725,0.2560780875668911
2001Q1,-13.871953420602743,-3.728787620574536,-2.336772638572767,7.789671117533725,-0.8975835068225635
2001Q2,5.269658656049181,-4.588618578030346,-0.9699641905138084,2.502683382157045,2.00950731263756
2001Q3,-7.497328447257567,0.313939144406028,-0.209451476047807,-1.3176394034695171,0.6517685322451783
2001Q4,-26.824371988477623,5.562773831580747,1.0758294750831272,-0.2026951856453962,0.6840765720752984
2002Q1,8.815915329928004,2.204120993997938,1.0386709644310272,1.4771007335284023,0.8214034210922705
2002Q2,17.01553131020841,5.478438985851364,-0.1568711563108875,-4.323119688473209,0.5869003016783836
2002Q3,7.223402094635256,2.8287813137475304,-0.5435271850562273,-5.611774442130901,0.4087902971196655
2002Q4,-0.720500011278391,7.657379073270931,-1.165013026779245,1.6201107312041607,0.1224611861527336
2003Q1,16.458635827895485,-1.511217368013318,-1.2977605130568035,-2.1818580827313028,-0.6048013165978361
2003Q2,-18.600854844762395,-0.7431856682490245,0.6900712982130033,0.2465677298261859,-0.3549996959170798
2003Q3,8.353444403028565,4.128041943423888,0.4144170807820346,-2.596254439561907,0.4765528903995175
2003Q4,3.2506319858486066,14.442101141286612,-0.5012626448232353,-0.2076977259675594,0.5802145718650564
2004Q1,8.268271443459208,-1.073292611542742,0.3905071550319183,-1.496330557519432,1.4580214916437129
2004Q2,10.469202454266435,2.128261224657324,-0.6291397426385927,-0.0684109724362613,-0.2972776287901268
2004Q3,15.49295483587163,-4.52360676899648,-1.5952028805968537,-1.4649143282415622,0.1502209413569488
2004Q4,6.493611444512348,7.462033750729669,0.4110063411865652,-4.827390209414073,0.6001001055070176
2005Q1,7.696663203861176,-5.463725134778841,0.6603030908763174,-7.443522806381786,-0.1053802568103279
2005Q2,7.917682060962328,1.182902513210582,0.0589763965953764,-0.5298505268958031,0.1784957093619255
2005Q3,17.4510916058761,3.541566271717622,1.1793804663720406,2.779031048656222,0.0949702376235706
2005Q4,-7.760546542393332,7.163886800266717,0.540571139929277,1.1254603309671651,0.4516982763815846
2006Q1,8.220416966278687,-0.1767733027645324,0.3613850666773297,-6.4480246806394526,0.5798378208389465
2006Q2,11.865829874079026,3.696888875395654,-0.3814300384065179,-1.6929655304677382,0.3650191972647931
2006Q3,0.1245628484730865,1.0690754314570228,-0.3386697374311138,0.2661695424356125,0.3206352181532423
2006Q4,-15.40549264877873,2.730778353118524,0.3524035542306025,-2.272513936385945,0.3939917845430685
2007Q1,-3.264275291146124,1.844240174341483,0.3341027018127116,0.224175031529672,0.6570110498687498
2007Q2,17.16953479050254,3.213980887123391,-0.2210926521331906,-0.2524108410648651,0.2426135336818902
2007Q3,8.881614676443395,-1.6804756726227943,0.4244574166836301,-0.4755528026256783,0.2335441008860073
2007Q4,16.681459074687766,9.796793910117785,-0.5554564822327501,-0.757391008477093,0.3640883477810774
2008Q1,9.03775558950839,-2.237125137717033,-0.365513768831887,3.608952364764306,0.4623684551804174
2008Q2,22.50055765120038,1.6495702970549253,-1.120062762075822,6.427117676584171,0.0560695276814016
2008Q3,-5.939147981541559,-1.305949882091717,0.2208181863474401,4.47194791014196,-0.0406472733379459
2008Q4,-73.85397604921317,-11.565771973754746,2.1454907386612696,22.039207582401144,-0.1066023413200056
2009Q1,-20.71422419833686,-7.534790352807485,-0.852262558503039,2.4185390349733105,-0.4035920906888535
2009Q2,27.83930007880233,10.077300189388572,-0.3547314147632194,-9.62998610331498,-0.1240764921460524
2009Q3,15.006162554483993,6.251427794605924,1.028993481595668,-3.5191855344094414,0.4069024051512215
2009Q4,9.009800629387945,5.213692819827553,-0.5599657128411968,-5.833618891237347,0.0828669190729769
2010Q1,2.14748443442252,-0.4071343660102755,-0.790928502302136,-2.967379167299544,0.2215772149209982
2010Q2,2.920858972264284,7.833992730592243,-0.3187678426932727,1.75456150086033,1.068709270875701
2010Q3,-2.1760982292405195,1.3923962455339556,-0.1841687707677426,0.7396161886259023,0.211824887627543
2010Q4,11.829396029647476,6.299314291487157,-0.830562723378188,-4.564921517888987,0.3120730518469727
2011Q1,19.382034198154496,-1.712738645057854,-0.173836950546466,-1.711408631088318,0.5417384586532847
2011Q2,11.16668086389474,3.2842447060357216,-0.2770347426405948,-2.3609230371857137,0.9457916214891782
2011Q3,-3.485398309325305,1.3638966968501087,-0.4576315373953665,-0.4405114946775867,-0.0135843725587392
2011Q4,-3.5411730443869693,1.370798697846798,0.2718014238246935,4.925880259142712,0.7498072646212606
2012Q1,7.984814853104538,-1.7448226653002052,0.9786343659532496,-1.2735688240930187,0.386238561618768
2012Q2,-8.88467401041435,1.2448690877746138,0.3438090066168966,2.415401207670964,0.6706807557733896
2012Q3,1.0977192891318488,1.2838603375763924,0.2120860802824036,-1.760705189883094,0.0960166502615322
2012Q4,0.4308912750908611,2.838427512439612,-0.2355851376188247,-4.098397384640151,0.0186592030395615
2013Q1,2.1626026262584475,-1.996417943098816,-0.0784145283643935,-0.5862392767228108,-0.0959987273896345
2013Q2,-9.228347415944782,2.9537495935862523,0.3084182239754223,4.090493933813821,1.0179454443237643
2013Q3,7.232141730071806,-1.1848815251867428,0.1463957991701177,-1.3288170700007207,0.5622467754703209
2013Q4,-0.9659269560949646,5.467723775963673,0.2895919245317366,-4.627976479145612,0.7391306714634283
2014Q1,-0.9599386733602168,-2.6935289588013944,-0.0847894809470055,0.6219001269299085,0.7854480086010085
2014Q2,1.407611980515,1.5663964125900876,-0.5349395179717793,-3.046709136901704,0.1808809392510824
2014Q3,-7.451008183221575,0.1420745059589556,-0.1244157202762923,-0.2380876767269946,0.5791969238400085
2014Q4,-28.72129602108036,6.085111331539306,0.0111689034850299,5.315001239401074,0.1564504038018555
2015Q1,-34.85866805252655,-5.034598183451777,0.0407960275336733,0.055475550277606,0.3057812913494828
2015Q2,13.473623065778906,2.168349105716949,-0.0897962435982657,0.7302285956639842,0.0319315390521879
2015Q3,-20.54970584063493,0.529668224279245,-0.1458073434924884,6.436611608576115,0.4205435024291049
2015Q4,-14.230997683498892,3.61307786632068,-0.1747889888587674,-1.442260565635678,0.3491069590255691
2016Q1,-25.69699196314943,-7.076124138585982,-0.0071657670619678,3.378400705776663,-0.0735284829213256
2016Q2,30.08260945243668,4.295063011126299,-0.1079654637941363,-2.3193402189479078,0.1799222511902343
2016Q3,0.5767912898886784,0.0668573363684643,-0.1078094195078549,-3.645410532597992,0.5164250698998174
2016Q4,7.162965613925509,4.6733493515218605,-0.3956974936322612,3.0114057903950275,0.3181212171151415
2017Q1,8.741790860306109,-0.938104872662482,-0.5885910345409193,-0.8701573181096656,0.2983392999427181
2017Q2,-7.763936354416723,1.6636603845191722,0.3372564052056455,-1.415534398923768,0.2824754712408506
2017Q3,4.795573980186374,4.540725869503692,-0.1923592232173794,0.1399621222712532,0.1509095390566983
2017Q4,16.61679918312764,-1.7704079439942788,1.1107889959057884,-1.7801449038422843,0.2452095155057065
2018Q1,8.227801520967404,0.7992067555151472,0.5100238401536643,-3.050267396167605,-0.004972897708555
2018Q2,10.899624942344044,1.8381232064920816,-0.3858290839682023,1.3961596282539013,-0.0124333263038067
2018Q3,0.9662341130195706,-1.624495007718174,-0.2711590932433796,3.5227114707192086,-0.1480753588257499
2018Q4,-10.51783586724646,3.911061970076712,-0.4562905487236053,0.4701914681428221,0.5117324329431128
2019Q1,-6.945360293263558,-8.092530468410608,1.1098751085356326,0.514923930241995,0.3030698947046772
2019Q2,8.716527083395942,3.431764612040933,-0.2404451080663663,4.359380358670784,0.1949631051534339
2019Q3,-10.699006079459927,0.4919368191341533,0.274941403052179,2.697721829124955,0.3347448237535744
2019Q4,2.361686276197084,3.086427384150792,-0.1026936685603887,-1.6903116582936306,0.7625169284040112
2020Q1,-22.883706661522176,-3.3584808743978734,-0.7273645881504227,1.657748692978167,-0.2172693284453686
2020Q2,-54.17191342920135,-4.625897681239799,1.2579416790015616,2.187815367904733,-2.406625845321919
2020Q3,38.12816619438735,7.588456035083979,-0.6771287508931105,-2.270346724214267,0.7072103514087047
2020Q4,3.0411879186528434,6.55731439178382,0.2833530215404414,-5.89327654079046,0.3399717897009324
2021Q1,31.71597643141117,-1.5365598582519624,-1.1042834624800348,-0.4826086949586639,-0.1165024609679932
2021Q2,12.376944148375912,1.576800684660551,-1.232762919764055,2.417075725580986,1.3059519333967984
2021Q3,6.518903589920821,0.1932397623885862,-0.0834054547923597,4.2100233879510895,0.5845935794352997
2021Q4,7.996941500015353,5.138363919203304,-0.5026400176312944,2.570575789246554,0.7141891484604201
2022Q1,23.12858861508653,-0.2438309081139955,0.0773969312464495,2.450903951853345,1.086314126638932
2022Q2,12.405209475754296,-3.993570611472652,-0.4305017844430043,5.598588935097748,0.7323422924763179
2022Q3,-11.990635809327888,5.573737283736868,0.074936614900817,6.329958821658988,0.2547621130856825
2022Q4,-12.86355490207436,-2.707130800264501,1.6171187859998106,1.2945954556486503,0.1631803978078494
2023Q1,-8.705586242151409,-0.5159416175042786,-0.4057551175741425,-6.352026076493722,0.250165333902963
2023Q2,-3.582634912449656,-1.7342172419414048,1.1391011251854604,3.608616245700436,0.5066694747348777
2023Q3,10.123197943104856,-0.6531881293157404,0.4462400634780081,-0.3948745866035885,0.0175873652819902
2023Q4,-3.4474704269364054,3.4639796864253114,-0.2951939930633429,0.1371132230116423,0.3499310146336754
2024Q1,-0.863694440964835,-1.9037386911864296,-0.0909364169139532,1.0015447334894567,0.142430209938027
2024Q2,1.9604962340785013,1.601565482043199,0.1959792413847796,3.9333433830603504,-0.0233353169411643
2024Q3,-5.841934867484078,1.3848392323983385,0.234847732443979,-1.2006115633539594,0.0431660558177782
2024Q4,-6.774715904963369,2.6122908901213826,0.3942033699418563,3.108123870554902,0.052474157681992
2025Q1,1.5954956425573208,-5.920295120777297,-0.7200518660099302,3.649652382839274,0.4582682254721248
2025Q2,-10.866843908837163,6.942730766669314,-0.1864844792904252,-3.158896182686455,0.1461106990301885
2025Q3,1.4017556497124772,4.628848033354416,0.0718958115346612,-0.5073323565757626,0.0972886654377447
2025Q4,-8.059062640189119,-0.3197584974531153,-0.0823691206793264,3.970208422992183,-0.0081037746268108
